X,Y,gml_id,beginLifespanVersion,conditionOfConstruction,beginning,end,endLifespanVersion,informationSystem,reference,localId,namespace,horizontalGeometryEstimatedAccuracy,horizontalGeometryEstimatedAccuracy_uom,horizontalGeometryReference,referenceGeometry,currentUse,numberOfBuildingUnits,numberOfDwellings,numberOfFloorsAboveGround,documentLink,format,sourceStatus,officialAreaReference,value,value_uom
287123.439214286,4609737.025,ES.SDGC.BU.25011A00800144,2015-09-30T00:00:00,functional,2004-01-01T00:00:00,2008-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800144,25011A00800144,25011A00800144,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800144,jpeg,NotOfficial,grossFloorArea,"132",m2
287158.37,4609511.88,ES.SDGC.BU.25011A00800144,2015-09-30T00:00:00,functional,2004-01-01T00:00:00,2008-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800144,25011A00800144,25011A00800144,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800144,jpeg,NotOfficial,grossFloorArea,"132",m2
287738.016288848,4609532.82499998,ES.SDGC.BU.25011A00800145,2015-09-30T00:00:00,declined,1931-01-01T00:00:00,1980-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800145,25011A00800145,25011A00800145,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800145,jpeg,NotOfficial,grossFloorArea,"3399",m2
287760.261969457,4609158.50999996,ES.SDGC.BU.25011A00800145,2015-09-30T00:00:00,declined,1931-01-01T00:00:00,1980-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800145,25011A00800145,25011A00800145,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800145,jpeg,NotOfficial,grossFloorArea,"3399",m2
287797.371303838,4609175.08,ES.SDGC.BU.25011A00800145,2015-09-30T00:00:00,declined,1931-01-01T00:00:00,1980-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800145,25011A00800145,25011A00800145,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800145,jpeg,NotOfficial,grossFloorArea,"3399",m2
288263.302087792,4609377.53525,ES.SDGC.BU.25011A00800146,2007-02-27T00:00:00,declined,1983-01-01T00:00:00,1983-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800146,25011A00800146,25011A00800146,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800146,jpeg,NotOfficial,grossFloorArea,"100",m2
288395.994132186,4609589.29049905,ES.SDGC.BU.25011A00800147,2012-04-30T00:00:00,functional,1935-01-01T00:00:00,1990-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800147,25011A00800147,25011A00800147,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800147,jpeg,NotOfficial,grossFloorArea,"196",m2
288779.655497976,4609142.31925,ES.SDGC.BU.25011A00800149,2007-02-27T00:00:00,functional,1890-01-01T00:00:00,1990-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800149,25011A00800149,25011A00800149,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800149,jpeg,NotOfficial,grossFloorArea,"1005",m2
288831.779833475,4609194.95275001,ES.SDGC.BU.25011A00800149,2007-02-27T00:00:00,functional,1890-01-01T00:00:00,1990-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800149,25011A00800149,25011A00800149,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800149,jpeg,NotOfficial,grossFloorArea,"1005",m2
288870.348340193,4609256.27625,ES.SDGC.BU.25011A00800149,2007-02-27T00:00:00,functional,1890-01-01T00:00:00,1990-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800149,25011A00800149,25011A00800149,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800149,jpeg,NotOfficial,grossFloorArea,"1005",m2
288875.713214703,4609239.21125,ES.SDGC.BU.25011A00800149,2007-02-27T00:00:00,functional,1890-01-01T00:00:00,1990-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800149,25011A00800149,25011A00800149,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800149,jpeg,NotOfficial,grossFloorArea,"1005",m2
289189.912418906,4608744.8927504,ES.SDGC.BU.25011A00800152,2012-04-30T00:00:00,functional,1950-01-01T00:00:00,1990-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800152,25011A00800152,25011A00800152,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800152,jpeg,NotOfficial,grossFloorArea,"244",m2
289344.717204101,4608765.51400001,ES.SDGC.BU.25011A00800152,2012-04-30T00:00:00,functional,1950-01-01T00:00:00,1990-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800152,25011A00800152,25011A00800152,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800152,jpeg,NotOfficial,grossFloorArea,"244",m2
289544.629589881,4608985.08724999,ES.SDGC.BU.25011A00800153,2007-02-27T00:00:00,declined,1960-01-01T00:00:00,1960-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800153,25011A00800153,25011A00800153,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800153,jpeg,NotOfficial,grossFloorArea,"180",m2
289867.05742556,4608950.44450002,ES.SDGC.BU.25011A00800156,2007-02-27T00:00:00,declined,1980-01-01T00:00:00,1980-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800156,25011A00800156,25011A00800156,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800156,jpeg,NotOfficial,grossFloorArea,"277",m2
290044.487386218,4608847.35125,ES.SDGC.BU.25011A00800157,2007-02-27T00:00:00,declined,1974-01-01T00:00:00,1982-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800157,25011A00800157,25011A00800157,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800157,jpeg,NotOfficial,grossFloorArea,"3730",m2
290102.218907665,4608780.4107486,ES.SDGC.BU.25011A00800157,2007-02-27T00:00:00,declined,1974-01-01T00:00:00,1982-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800157,25011A00800157,25011A00800157,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800157,jpeg,NotOfficial,grossFloorArea,"3730",m2
290102.0446976,4608750.84125,ES.SDGC.BU.25011A00800157,2007-02-27T00:00:00,declined,1974-01-01T00:00:00,1982-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800157,25011A00800157,25011A00800157,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800157,jpeg,NotOfficial,grossFloorArea,"3730",m2
290103.508987283,4608837.30000032,ES.SDGC.BU.25011A00800157,2007-02-27T00:00:00,declined,1974-01-01T00:00:00,1982-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800157,25011A00800157,25011A00800157,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800157,jpeg,NotOfficial,grossFloorArea,"3730",m2
290246.787840867,4608868.92625,ES.SDGC.BU.25011A00800158,2007-02-27T00:00:00,declined,1940-01-01T00:00:00,1940-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800158,25011A00800158,25011A00800158,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800158,jpeg,NotOfficial,grossFloorArea,"102",m2
290351.653783212,4608785.93475002,ES.SDGC.BU.25011A00800159,2013-03-06T00:00:00,declined,1960-01-01T00:00:00,1960-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800159,25011A00800159,25011A00800159,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800159,jpeg,NotOfficial,grossFloorArea,"282",m2
291577.508690947,4607926.6805,ES.SDGC.BU.25011A00800164,2007-02-28T00:00:00,functional,1989-01-01T00:00:00,1989-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800164,25011A00800164,25011A00800164,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800164,jpeg,NotOfficial,grossFloorArea,"326",m2
291596.727594562,4607945.666,ES.SDGC.BU.25011A00800164,2007-02-28T00:00:00,functional,1989-01-01T00:00:00,1989-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800164,25011A00800164,25011A00800164,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800164,jpeg,NotOfficial,grossFloorArea,"326",m2
291187.694329377,4608062.3245,ES.SDGC.BU.25011A00800169,2012-04-30T00:00:00,declined,1980-01-01T00:00:00,1980-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800169,25011A00800169,25011A00800169,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800169,jpeg,NotOfficial,grossFloorArea,"460",m2
290363.468846344,4608288.705,ES.SDGC.BU.25011A00800173,2015-09-30T00:00:00,functional,1991-01-01T00:00:00,1991-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800173,25011A00800173,25011A00800173,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800173,jpeg,NotOfficial,grossFloorArea,"164",m2
290106.352754713,4608407.11,ES.SDGC.BU.25011A00800175,2015-09-30T00:00:00,functional,1960-01-01T00:00:00,2010-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800175,25011A00800175,25011A00800175,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800175,jpeg,NotOfficial,grossFloorArea,"3369",m2
290118.455731821,4608431.35500071,ES.SDGC.BU.25011A00800175,2015-09-30T00:00:00,functional,1960-01-01T00:00:00,2010-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800175,25011A00800175,25011A00800175,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800175,jpeg,NotOfficial,grossFloorArea,"3369",m2
290156.635675482,4608367.12,ES.SDGC.BU.25011A00800175,2015-09-30T00:00:00,functional,1960-01-01T00:00:00,2010-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800175,25011A00800175,25011A00800175,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800175,jpeg,NotOfficial,grossFloorArea,"3369",m2
290152.398611743,4608390.69,ES.SDGC.BU.25011A00800175,2015-09-30T00:00:00,functional,1960-01-01T00:00:00,2010-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800175,25011A00800175,25011A00800175,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800175,jpeg,NotOfficial,grossFloorArea,"3369",m2
290235.28,4608354.33,ES.SDGC.BU.25011A00800175,2015-09-30T00:00:00,functional,1960-01-01T00:00:00,2010-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800175,25011A00800175,25011A00800175,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800175,jpeg,NotOfficial,grossFloorArea,"3369",m2
290258.323987118,4608385.42,ES.SDGC.BU.25011A00800175,2015-09-30T00:00:00,functional,1960-01-01T00:00:00,2010-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800175,25011A00800175,25011A00800175,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800175,jpeg,NotOfficial,grossFloorArea,"3369",m2
289779.209822236,4608484.5015,ES.SDGC.BU.25011A00800187,2012-04-30T00:00:00,declined,1978-01-01T00:00:00,1980-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800187,25011A00800187,25011A00800187,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800187,jpeg,NotOfficial,grossFloorArea,"423",m2
289807.721782844,4608506.7755,ES.SDGC.BU.25011A00800187,2012-04-30T00:00:00,declined,1978-01-01T00:00:00,1980-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800187,25011A00800187,25011A00800187,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800187,jpeg,NotOfficial,grossFloorArea,"423",m2
289836.288916127,4608509.25000002,ES.SDGC.BU.25011A00800187,2012-04-30T00:00:00,declined,1978-01-01T00:00:00,1980-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800187,25011A00800187,25011A00800187,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800187,jpeg,NotOfficial,grossFloorArea,"423",m2
289554.55,4608662.42,ES.SDGC.BU.25011A00800191,2015-09-30T00:00:00,functional,2012-01-01T00:00:00,2012-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800191,25011A00800191,25011A00800191,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800191,jpeg,NotOfficial,grossFloorArea,"32",m2
289004.523071649,4608755.07000111,ES.SDGC.BU.25011A00800196,2024-06-12T00:00:00,functional,1981-01-01T00:00:00,2021-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800196,25011A00800196,25011A00800196,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800196,jpeg,NotOfficial,grossFloorArea,"1496",m2
289021.630326597,4608796.482675,ES.SDGC.BU.25011A00800196,2024-06-12T00:00:00,functional,1981-01-01T00:00:00,2021-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800196,25011A00800196,25011A00800196,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800196,jpeg,NotOfficial,grossFloorArea,"1496",m2
289044.509812114,4608821.465,ES.SDGC.BU.25011A00800196,2024-06-12T00:00:00,functional,1981-01-01T00:00:00,2021-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800196,25011A00800196,25011A00800196,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800196,jpeg,NotOfficial,grossFloorArea,"1496",m2
289076.317707764,4608821.34499964,ES.SDGC.BU.25011A00800196,2024-06-12T00:00:00,functional,1981-01-01T00:00:00,2021-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800196,25011A00800196,25011A00800196,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800196,jpeg,NotOfficial,grossFloorArea,"1496",m2
289082.69,4608863.355,ES.SDGC.BU.25011A00800196,2024-06-12T00:00:00,functional,1981-01-01T00:00:00,2021-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800196,25011A00800196,25011A00800196,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800196,jpeg,NotOfficial,grossFloorArea,"1496",m2
288637.784439992,4609198.53725001,ES.SDGC.BU.25011A00800197,2007-02-28T00:00:00,functional,1981-01-01T00:00:00,1990-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800197,25011A00800197,25011A00800197,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800197,jpeg,NotOfficial,grossFloorArea,"205",m2
288672.240313121,4609183.08649952,ES.SDGC.BU.25011A00800197,2007-02-28T00:00:00,functional,1981-01-01T00:00:00,1990-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800197,25011A00800197,25011A00800197,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800197,jpeg,NotOfficial,grossFloorArea,"205",m2
287881.976047909,4609164.57125,ES.SDGC.BU.25011A00800199,2007-02-28T00:00:00,declined,1978-01-01T00:00:00,1978-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800199,25011A00800199,25011A00800199,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800199,jpeg,NotOfficial,grossFloorArea,"754",m2
287901.121198584,4609159.22074999,ES.SDGC.BU.25011A00800199,2007-02-28T00:00:00,declined,1978-01-01T00:00:00,1978-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800199,25011A00800199,25011A00800199,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800199,jpeg,NotOfficial,grossFloorArea,"754",m2
287922.468663567,4609185.31,ES.SDGC.BU.25011A00800199,2007-02-28T00:00:00,declined,1978-01-01T00:00:00,1978-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800199,25011A00800199,25011A00800199,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800199,jpeg,NotOfficial,grossFloorArea,"754",m2
289429.384197805,4609806.42600001,ES.SDGC.BU.25011A00800200,2007-02-28T00:00:00,functional,1940-01-01T00:00:00,1988-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800200,25011A00800200,25011A00800200,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800200,jpeg,NotOfficial,grossFloorArea,"1652",m2
289444.560465306,4609801.81550001,ES.SDGC.BU.25011A00800200,2007-02-28T00:00:00,functional,1940-01-01T00:00:00,1988-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=25011A0&rc2=0800200,25011A00800200,25011A00800200,ES.SDGC.BU,0.1,m,footPrint,"1",2_agriculture,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=25011A00800200,jpeg,NotOfficial,grossFloorArea,"1652",m2
