X,Y,gml_id,beginLifespanVersion,conditionOfConstruction,beginning,end,endLifespanVersion,informationSystem,reference,localId,namespace,horizontalGeometryEstimatedAccuracy,horizontalGeometryEstimatedAccuracy_uom,horizontalGeometryReference,referenceGeometry,currentUse,numberOfBuildingUnits,numberOfDwellings,numberOfFloorsAboveGround,documentLink,format,sourceStatus,officialAreaReference,value,value_uom
296436.187081655,4614499.83175,ES.SDGC.BU.6547806BG9164N,2012-12-10T00:00:00,functional,1978-01-01T00:00:00,2008-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6547806&rc2=BG9164N,6547806BG9164N,6547806BG9164N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6547806BG9164N,jpeg,NotOfficial,grossFloorArea,"358",m2
296451.731067673,4614482.13549943,ES.SDGC.BU.6547806BG9164N,2012-12-10T00:00:00,functional,1978-01-01T00:00:00,2008-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6547806&rc2=BG9164N,6547806BG9164N,6547806BG9164N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6547806BG9164N,jpeg,NotOfficial,grossFloorArea,"358",m2
296440.776085701,4614463.02000054,ES.SDGC.BU.6547807BG9164N,2013-10-01T00:00:00,functional,2008-01-01T00:00:00,2008-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6547807&rc2=BG9164N,6547807BG9164N,6547807BG9164N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6547807BG9164N,jpeg,NotOfficial,grossFloorArea,"99",m2
296400.987154343,4614456.2827506,ES.SDGC.BU.6547808BG9164N,2012-12-10T00:00:00,functional,1978-01-01T00:00:00,2008-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6547808&rc2=BG9164N,6547808BG9164N,6547808BG9164N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6547808BG9164N,jpeg,NotOfficial,grossFloorArea,"425",m2
296432.857903155,4614447.55949957,ES.SDGC.BU.6547808BG9164N,2012-12-10T00:00:00,functional,1978-01-01T00:00:00,2008-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6547808&rc2=BG9164N,6547808BG9164N,6547808BG9164N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6547808BG9164N,jpeg,NotOfficial,grossFloorArea,"425",m2
296395.453399682,4614435.38299999,ES.SDGC.BU.6547809BG9164N,2012-12-10T00:00:00,functional,1978-01-01T00:00:00,1995-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6547809&rc2=BG9164N,6547809BG9164N,6547809BG9164N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6547809BG9164N,jpeg,NotOfficial,grossFloorArea,"462",m2
296418.699797948,4614430.34475,ES.SDGC.BU.6547809BG9164N,2012-12-10T00:00:00,functional,1978-01-01T00:00:00,1995-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6547809&rc2=BG9164N,6547809BG9164N,6547809BG9164N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6547809BG9164N,jpeg,NotOfficial,grossFloorArea,"462",m2
296430.653657197,4614907.30050002,ES.SDGC.BU.6551806BG9165S,2023-02-24T00:00:00,functional,2006-01-01T00:00:00,2009-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6551806&rc2=BG9165S,6551806BG9165S,6551806BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"33","27",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6551806BG9165S,jpeg,NotOfficial,grossFloorArea,"7607",m2
296477.977976355,4614920.30499904,ES.SDGC.BU.6551806BG9165S,2023-02-24T00:00:00,functional,2006-01-01T00:00:00,2009-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6551806&rc2=BG9165S,6551806BG9165S,6551806BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"33","27",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6551806BG9165S,jpeg,NotOfficial,grossFloorArea,"7607",m2
296502.989978387,4615080.57,ES.SDGC.BU.6552601BG9165S,2001-10-17T00:00:00,functional,1999-01-01T00:00:00,1999-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6552601&rc2=BG9165S,6552601BG9165S,6552601BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"4","4",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6552601BG9165S,jpeg,NotOfficial,grossFloorArea,"988",m2
296474.75164546,4614971.7632492,ES.SDGC.BU.6552602BG9165S,2019-11-11T00:00:00,functional,1997-01-01T00:00:00,2003-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6552602&rc2=BG9165S,6552602BG9165S,6552602BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6552602BG9165S,jpeg,NotOfficial,grossFloorArea,"314",m2
296529.030022232,4615073.25000001,ES.SDGC.BU.6552603BG9165S,2001-10-17T00:00:00,functional,1996-01-01T00:00:00,1996-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6552603&rc2=BG9165S,6552603BG9165S,6552603BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"4","4",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6552603BG9165S,jpeg,NotOfficial,grossFloorArea,"830",m2
296475.4085,4614978.995,ES.SDGC.BU.6552604BG9165S,2001-10-17T00:00:00,functional,1997-01-01T00:00:00,1997-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6552604&rc2=BG9165S,6552604BG9165S,6552604BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6552604BG9165S,jpeg,NotOfficial,grossFloorArea,"212",m2
296476.835172932,4614984.31,ES.SDGC.BU.6552605BG9165S,2001-10-17T00:00:00,functional,1997-01-01T00:00:00,1997-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6552605&rc2=BG9165S,6552605BG9165S,6552605BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6552605BG9165S,jpeg,NotOfficial,grossFloorArea,"212",m2
296478.265166667,4614989.625,ES.SDGC.BU.6552606BG9165S,2001-10-17T00:00:00,functional,1997-01-01T00:00:00,1997-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6552606&rc2=BG9165S,6552606BG9165S,6552606BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6552606BG9165S,jpeg,NotOfficial,grossFloorArea,"212",m2
296479.698725263,4614994.94,ES.SDGC.BU.6552607BG9165S,2001-10-17T00:00:00,functional,1997-01-01T00:00:00,1997-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6552607&rc2=BG9165S,6552607BG9165S,6552607BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6552607BG9165S,jpeg,NotOfficial,grossFloorArea,"212",m2
296481.135459535,4615000.29,ES.SDGC.BU.6552608BG9165S,2001-10-17T00:00:00,functional,1997-01-01T00:00:00,1997-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6552608&rc2=BG9165S,6552608BG9165S,6552608BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6552608BG9165S,jpeg,NotOfficial,grossFloorArea,"212",m2
296506.451480409,4614984.94675,ES.SDGC.BU.6552609BG9165S,2006-01-16T00:00:00,functional,1996-01-01T00:00:00,1996-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6552609&rc2=BG9165S,6552609BG9165S,6552609BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6552609BG9165S,jpeg,NotOfficial,grossFloorArea,"218",m2
296504.942029305,4614979.4105,ES.SDGC.BU.6552610BG9165S,2006-01-16T00:00:00,functional,1996-01-01T00:00:00,1996-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6552610&rc2=BG9165S,6552610BG9165S,6552610BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6552610BG9165S,jpeg,NotOfficial,grossFloorArea,"212",m2
296503.433541899,4614973.86775,ES.SDGC.BU.6552611BG9165S,2006-01-16T00:00:00,functional,1996-01-01T00:00:00,1996-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6552611&rc2=BG9165S,6552611BG9165S,6552611BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6552611BG9165S,jpeg,NotOfficial,grossFloorArea,"212",m2
296501.920815407,4614968.32075,ES.SDGC.BU.6552612BG9165S,2006-01-16T00:00:00,functional,1996-01-01T00:00:00,1996-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6552612&rc2=BG9165S,6552612BG9165S,6552612BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6552612BG9165S,jpeg,NotOfficial,grossFloorArea,"212",m2
296500.405678684,4614962.76825,ES.SDGC.BU.6552613BG9165S,2006-01-16T00:00:00,functional,1996-01-01T00:00:00,1996-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6552613&rc2=BG9165S,6552613BG9165S,6552613BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6552613BG9165S,jpeg,NotOfficial,grossFloorArea,"212",m2
296500.224332612,4614955.33974942,ES.SDGC.BU.6552614BG9165S,2006-01-16T00:00:00,functional,1996-01-01T00:00:00,1996-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6552614&rc2=BG9165S,6552614BG9165S,6552614BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6552614BG9165S,jpeg,NotOfficial,grossFloorArea,"251",m2
296517.775450333,4615031.07,ES.SDGC.BU.6552615BG9165S,2001-10-17T00:00:00,functional,1997-01-01T00:00:00,1997-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6552615&rc2=BG9165S,6552615BG9165S,6552615BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"4","4",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6552615BG9165S,jpeg,NotOfficial,grossFloorArea,"856",m2
296510.496315438,4615004.20525,ES.SDGC.BU.6552616BG9165S,2006-01-16T00:00:00,functional,1997-01-01T00:00:00,1997-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6552616&rc2=BG9165S,6552616BG9165S,6552616BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"6","6",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6552616BG9165S,jpeg,NotOfficial,grossFloorArea,"1410",m2
296488.07511012,4615025.77,ES.SDGC.BU.6552617BG9165S,2001-10-17T00:00:00,functional,1998-01-01T00:00:00,1998-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6552617&rc2=BG9165S,6552617BG9165S,6552617BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"8","8",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6552617BG9165S,jpeg,NotOfficial,grossFloorArea,"1928",m2
296523.309888312,4615052.03,ES.SDGC.BU.6552618BG9165S,2001-10-17T00:00:00,functional,1996-01-01T00:00:00,1996-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6552618&rc2=BG9165S,6552618BG9165S,6552618BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"4","4",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6552618BG9165S,jpeg,NotOfficial,grossFloorArea,"816",m2
296497.182518941,4615059.215,ES.SDGC.BU.6552619BG9165S,2001-10-17T00:00:00,functional,1999-01-01T00:00:00,1999-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6552619&rc2=BG9165S,6552619BG9165S,6552619BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"4","4",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6552619BG9165S,jpeg,NotOfficial,grossFloorArea,"1030",m2
296451.648941877,4615143.64549994,ES.SDGC.BU.6553201BG9165S,2005-11-10T00:00:00,functional,1997-01-01T00:00:00,1997-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6553201&rc2=BG9165S,6553201BG9165S,6553201BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6553201BG9165S,jpeg,NotOfficial,grossFloorArea,"218",m2
296413.561781057,4615147.76600048,ES.SDGC.BU.6553202BG9165S,2005-11-10T00:00:00,functional,2000-01-01T00:00:00,2000-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6553202&rc2=BG9165S,6553202BG9165S,6553202BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6553202BG9165S,jpeg,NotOfficial,grossFloorArea,"187",m2
296446.60578403,4615140.76549953,ES.SDGC.BU.6553203BG9165S,2001-10-17T00:00:00,functional,1997-01-01T00:00:00,1997-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6553203&rc2=BG9165S,6553203BG9165S,6553203BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6553203BG9165S,jpeg,NotOfficial,grossFloorArea,"204",m2
296441.478425308,4615138.05549953,ES.SDGC.BU.6553204BG9165S,2001-10-17T00:00:00,functional,1997-01-01T00:00:00,1997-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6553204&rc2=BG9165S,6553204BG9165S,6553204BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6553204BG9165S,jpeg,NotOfficial,grossFloorArea,"204",m2
296436.34578403,4615135.35549953,ES.SDGC.BU.6553205BG9165S,2001-10-17T00:00:00,functional,1997-01-01T00:00:00,1997-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6553205&rc2=BG9165S,6553205BG9165S,6553205BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6553205BG9165S,jpeg,NotOfficial,grossFloorArea,"204",m2
296431.218359276,4615132.64574953,ES.SDGC.BU.6553206BG9165S,2001-10-17T00:00:00,functional,1997-01-01T00:00:00,1997-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6553206&rc2=BG9165S,6553206BG9165S,6553206BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6553206BG9165S,jpeg,NotOfficial,grossFloorArea,"204",m2
296426.063717077,4615129.90599953,ES.SDGC.BU.6553207BG9165S,2001-10-17T00:00:00,functional,1997-01-01T00:00:00,1997-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6553207&rc2=BG9165S,6553207BG9165S,6553207BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6553207BG9165S,jpeg,NotOfficial,grossFloorArea,"204",m2
296419.193514681,4615149.12825,ES.SDGC.BU.6553208BG9165S,2005-11-10T00:00:00,functional,1997-01-01T00:00:00,1997-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6553208&rc2=BG9165S,6553208BG9165S,6553208BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6553208BG9165S,jpeg,NotOfficial,grossFloorArea,"204",m2
296424.123571752,4615151.838,ES.SDGC.BU.6553209BG9165S,2005-11-10T00:00:00,functional,1997-01-01T00:00:00,1997-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6553209&rc2=BG9165S,6553209BG9165S,6553209BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6553209BG9165S,jpeg,NotOfficial,grossFloorArea,"204",m2
296429.023325057,4615154.5355,ES.SDGC.BU.6553210BG9165S,2005-11-10T00:00:00,functional,1997-01-01T00:00:00,1997-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6553210&rc2=BG9165S,6553210BG9165S,6553210BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6553210BG9165S,jpeg,NotOfficial,grossFloorArea,"204",m2
296433.954706559,4615157.24775,ES.SDGC.BU.6553211BG9165S,2005-11-10T00:00:00,functional,1997-01-01T00:00:00,1997-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6553211&rc2=BG9165S,6553211BG9165S,6553211BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6553211BG9165S,jpeg,NotOfficial,grossFloorArea,"204",m2
296438.913327824,4615159.9725,ES.SDGC.BU.6553212BG9165S,2005-11-10T00:00:00,functional,1997-01-01T00:00:00,1997-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6553212&rc2=BG9165S,6553212BG9165S,6553212BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6553212BG9165S,jpeg,NotOfficial,grossFloorArea,"204",m2
296443.833493265,4615162.69124993,ES.SDGC.BU.6553213BG9165S,2005-11-10T00:00:00,functional,1997-01-01T00:00:00,1997-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6553213&rc2=BG9165S,6553213BG9165S,6553213BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6553213BG9165S,jpeg,NotOfficial,grossFloorArea,"208",m2
296420.866840541,4615127.16599953,ES.SDGC.BU.6553214BG9165S,2001-10-17T00:00:00,functional,2000-01-01T00:00:00,2000-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6553214&rc2=BG9165S,6553214BG9165S,6553214BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6553214BG9165S,jpeg,NotOfficial,grossFloorArea,"198",m2
296415.69328403,4615124.46599953,ES.SDGC.BU.6553215BG9165S,2001-10-17T00:00:00,functional,2000-01-01T00:00:00,2000-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6553215&rc2=BG9165S,6553215BG9165S,6553215BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6553215BG9165S,jpeg,NotOfficial,grossFloorArea,"198",m2
296410.563953562,4615121.75599953,ES.SDGC.BU.6553216BG9165S,2001-10-17T00:00:00,functional,2000-01-01T00:00:00,2000-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6553216&rc2=BG9165S,6553216BG9165S,6553216BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6553216BG9165S,jpeg,NotOfficial,grossFloorArea,"198",m2
296405.433953563,4615119.04599953,ES.SDGC.BU.6553217BG9165S,2001-10-17T00:00:00,functional,2000-01-01T00:00:00,2000-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6553217&rc2=BG9165S,6553217BG9165S,6553217BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6553217BG9165S,jpeg,NotOfficial,grossFloorArea,"198",m2
296400.30132457,4615116.34599953,ES.SDGC.BU.6553218BG9165S,2001-10-17T00:00:00,functional,2000-01-01T00:00:00,2000-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6553218&rc2=BG9165S,6553218BG9165S,6553218BG9165S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6553218BG9165S,jpeg,NotOfficial,grossFloorArea,"198",m2
